-0.080825575	-0.037295118	0.05258595	0.040652145	0.07443305	0.05258015	-0.0031082465	-0.008958675	0.017802292	0.07146951	-0.025487423	0.06751516	0.07884758	-0.014880888	0.031794686	-0.052171573	-0.08460855	0.0785138	-0.09149993	0.058517862	0.0010515449	-0.018722463	0.079145245	-0.070360914	0.047799278	0.050982546	0.019764356	0.054839753	-0.020963084	-0.061293155	-0.02714028	0.0515744	-0.08487765	0.041551467	-0.03659789	0.052380215	0.094193526	0.021326268	-0.04391607	-0.040199492	-0.012885337	0.040976904	0.044302445	0.0640003	-0.019596336	-0.006790877	-0.052778464	-0.041824557	0.00051211234	-0.028050939	-0.034930635	0.059185233	0.045640558	0.03927584	-0.01707868	-4.5638342e-05	-0.014413933	-0.06277596	0.03136969	0.014925701	-0.07707675	0.06848373	-0.06485771	-0.078116715	-0.08060697	0.053341795	0.08029936	0.022514926	0.03517415	0.033723086	-0.017799487	0.037721433	-0.0064015985	-0.07577895	0.08250388	-0.047193646	0.04505501	-0.016886232	-0.07499155	-0.04043894	-0.02621203	0.04014257	0.0026261183	-0.013946664	-0.0027162577	0.0099895755	-0.0039266315	0.05065629	0.05992799	-0.09166416	0.042729832	0.04469007	-0.033419546	0.046639733	0.06803861	-0.009685376	-0.07108948	0.08855775	0.065344065	0.03821218	0.046856757	0.0005827546	-0.027026948	-0.005990956	-0.037197616	-0.0807075	0.013280516	-0.03343684	-0.032356665	-0.06205704	0.036350768	-0.03977999	-0.06228838	0.03844342	-0.042282086	-0.06719158	-0.04065565	-0.00778582	0.008947598	0.029834837	0.008853432	0.004964062	0.0733115	0.028360108	-0.034372434	-0.013004235	0.015642334	0.03343224
0.046999823	-0.012716852	-0.0037203655	0.0009116158	-0.04044683	-0.010646235	-0.045132603	-0.0035115592	0.03148851	0.037445094	0.03150357	-0.013230525	-0.039114274	-0.01221453	0.03127743	-0.04854548	-0.048771705	0.0044036023	0.0067573413	0.026667837	0.02556001	0.03624666	-0.043973934	0.039618675	-0.03856195	0.0119180195	-0.04990549	0.017932642	0.040481124	0.013063196	0.033017907	0.0293247	0.01698682	-0.014715672	0.0047701	0.029547062	-0.020843625	-0.044947173	0.039653722	-0.03999903	-0.024697686	0.001881279	-0.035956156	0.040445123	-0.007918786	0.014995765	0.0012601726	-0.032421984	0.023387838	0.046344522	-0.04436442	0.027789954	-0.03706924	0.006903447	-0.02289263	-0.0003110543	0.040728573	-0.032665014	0.00102631	0.032866906	0.00793289	0.012017608	-0.035835125	-0.013812948	0.01064273	-0.025387514	0.018189918	0.044427905	-0.0378438	-0.03970436	-0.00621872	-0.019269539	0.022782091	-0.015320577	0.0451036	0.04113579	0.0029379837	-0.0056099407	0.0019230023	-0.027262772	-0.044295263	-0.036732733	-0.015556216	-0.017613243	-0.036685634	-0.0151363835	0.015324939	-0.008443702	-0.009913765	0.00086490065	0.041273426	0.019509021	0.0022131316	0.0018846281	0.03468691	0.02024391	-0.03892777	0.019550014	-0.021549916	0.028668929	-0.011687566	0.012412559	0.036960255	-0.029158784	0.00951153	-0.009462286	0.017743614	0.006446611	0.036716018	-0.035179578	-0.003588844	0.033139173	0.0037768371	-0.003007222	-0.034984875	-0.02329495	-0.025628043	-0.015342094	0.041011486	0.03340293	-0.02181058	-0.03373225	0.030299116	0.02223209	0.02840538	-0.015249182	0.013000872	-0.040855467
-0.038818516	0.026621472	0.034340266	-0.03205173	-0.016163252	0.012382638	0.025875237	0.03111614	0.04827291	-0.013349485	-0.0351516	0.013137851	0.03685501	0.005232703	-0.0022899732	0.013476122	0.041169886	0.014716867	0.009363186	0.024625365	-0.027950943	0.020012949	-0.03486662	0.01596525	-0.031981014	0.035625186	0.043472026	0.022058036	0.0049933083	-0.030717636	0.040114332	-0.0048130155	0.0008994341	0.009917654	-0.0418411	0.011985231	-0.047226943	0.047106575	-0.048615456	0.019729163	-0.038568996	-0.049660444	-0.04127171	0.025109265	0.0071708933	-0.03427639	-0.002146829	0.020894695	0.0014696345	0.030700933	0.0075462684	-0.026356114	-0.038223326	-0.00890547	0.040341143	0.009195924	-0.010141768	-0.035300028	-0.013164282	-0.034495723	0.037557516	0.036372732	-0.04016447	0.04401442	0.0095256455	0.0065681227	-0.023128176	0.02199633	0.01955581	0.003147196	-0.04139434	-0.040060043	0.014243316	-0.022938132	-0.04101485	0.00891038	0.030932356	0.030463267	0.019692067	0.02647822	-0.020676542	-0.038152076	0.03507966	0.043025326	0.03258658	0.04481751	0.010850586	0.0062693357	-0.030151093	0.022467125	0.01030916	-0.01565466	-0.022985233	-0.040536474	0.01905724	-0.0452083	-0.0373319	-0.009188116	0.016965795	0.042896602	0.028422046	-0.021073913	-0.030689692	0.02006146	-0.03743886	0.047076833	0.048930977	0.011780225	-0.044441294	0.0072079077	-0.037981354	-0.04545305	0.033545937	-0.010636948	0.0070476755	-0.035110902	-0.009842623	0.009544909	-0.01794859	-0.023233725	0.042575847	-0.045047473	-0.024552703	-0.04224826	0.033380482	-0.021715378	-0.0024036765	0.025765013
-0.043463062	0.029793952	-0.021548605	-0.036323857	-0.0024068132	-0.048479628	-0.048238765	-0.039779853	0.0009505972	-0.030479837	-0.006414689	0.00036696345	0.02683318	0.008072175	0.04322541	0.021112967	-0.010700703	-0.008041896	0.019412208	-0.01880145	0.03652345	-0.0034832135	-0.044256795	-0.0398888	-0.01073302	0.019119468	0.022620272	0.04136845	0.026049819	-0.01697278	-0.03732034	0.039343122	-0.022032036	0.03279828	-0.01997633	0.02172177	0.010049343	0.034319367	0.016626213	0.04960375	0.031776335	0.04197048	-0.029472066	-0.017095469	0.020427298	-0.03305801	0.0023894683	0.027523722	0.0037035123	0.009665739	-0.04548961	0.028899457	0.021973085	-0.03220271	-0.043676294	0.013117675	-0.030951906	-0.014896013	-0.008257367	-0.017479993	-0.03575363	0.042638984	0.009304024	-0.04253931	-0.0222229	0.04337449	0.049233105	-0.018725954	-0.03940723	0.043633234	-0.01282803	-0.028478814	0.03903017	0.04921553	-0.012645911	-0.0008312948	-0.028534507	0.022761133	-0.025633657	0.037010077	0.019862209	-0.042273354	-0.022457981	0.00800829	0.0134459995	0.0035861358	-0.038682472	-0.04797677	-0.01962012	0.01608752	0.02172989	-0.037415337	0.022031475	0.01985545	0.0110394135	0.0088192	-0.02158612	0.00933088	-0.026103675	-0.0013721213	0.016530517	-0.014866758	-0.028797984	-0.008394025	-0.0287511	0.028515425	0.008689426	-0.0063472614	0.04392947	0.038658325	-0.041573394	-0.027472556	-0.044745445	-0.005306553	-0.00043360144	0.018973779	-0.028914988	0.033719506	-0.038705874	-0.04866756	-0.02068963	-0.011007737	-0.017834019	-0.033519104	0.0033421293	-0.024907434	-0.040494513	0.019244287
0.04610039	0.031145882	-0.02209003	0.040258538	0.044444267	0.041539166	-0.042159308	-0.03158473	0.019318331	0.0086524	0.046406638	0.024018992	-0.002288498	-0.04461334	0.017927174	-0.010792125	-0.027184522	-0.004514206	0.023522746	-0.039153885	0.0060661435	0.024204124	0.027998421	0.03969797	0.0067209005	-0.0112393275	-0.025762988	0.03192765	-0.032968245	-0.046016812	-0.006885208	-0.04067681	0.03440019	0.0023204312	0.009702943	0.023020018	0.0031388775	0.037460793	-0.034866393	-0.028258443	0.005787514	0.028458621	-0.036192607	0.020272288	-0.038333666	0.02583113	0.013153922	0.024829593	-0.0044002756	-0.04022976	0.0039217696	0.025369953	0.0062720776	0.020943139	-0.00037408993	-0.042889763	-0.016173743	0.02092084	0.011933219	-0.03171258	0.040120352	-0.040694546	0.024224851	0.023460094	0.03205893	0.045674775	-0.039737187	-0.015738774	-0.034129072	-0.03973663	-0.0038553253	-0.012412917	0.017545056	-0.03593304	-0.018185712	0.041946363	-0.046842434	-0.030127777	-0.038822997	0.023830902	-0.0101524815	-0.0016947277	-0.019799983	-0.007941939	-0.0063565	-0.030242516	0.0057060346	0.049231354	0.0023929104	0.02781519	0.0055710785	-0.004678987	0.008374691	-0.0174057	0.018509354	-0.0108186975	0.011526097	-0.024961734	-0.04026543	0.010782242	0.049245063	0.045287516	0.037821654	0.014437649	0.043095414	0.013412263	-0.012849223	0.0051641352	-0.042263057	0.012561146	0.013320986	0.0329032	0.047715057	-0.01940453	0.03151648	0.032998767	0.023566518	-0.029796053	0.028150175	0.028698836	0.015793096	0.0071393475	0.043599103	-0.044294108	-0.0043750033	0.04038987	-0.042435326	-0.011776101
0.024734106	-0.045931697	-0.023625934	-0.028822625	0.041607287	-0.026320124	0.048423517	0.030912306	-0.010272909	0.027356934	0.03864329	0.040202413	-0.024969865	-0.0044492967	0.015162017	-0.02225492	-0.019778002	-0.015598141	-0.03748684	-0.039130352	0.04344848	0.047622863	-0.037231028	-0.040808808	-0.031115318	-0.040633224	0.037415173	0.013061713	-0.015090037	-0.019852424	-0.035019506	-0.013438929	0.0042039156	-0.036001064	0.0054220557	0.047970656	-0.04981902	-0.043243505	0.006104935	0.029475544	0.031625677	0.01822852	0.009000599	0.0108817	-0.034826316	0.002599001	0.010635208	-0.0124184005	-0.02694794	0.03207953	-0.0023410916	0.013419475	-0.041194297	-0.016628753	0.020606544	0.021291342	0.02491374	-0.02664671	0.010638773	0.02633747	-0.04210347	-0.0057636015	0.0019534342	0.02958883	-0.027749574	-0.04234309	-0.027903343	0.004342675	-0.0031249896	0.040658917	-0.0048938394	0.016596328	0.0010337941	0.047493007	-0.013982512	-0.00046783686	0.038941983	0.02641001	0.024345312	0.047780942	0.032457534	-0.0445001	0.008374274	0.006461978	0.04453894	0.024142776	0.043846693	0.04570805	0.039552722	0.024990741	0.02210809	-0.036071397	-0.03142004	-0.016258609	-0.03917118	-0.022311294	-0.03590666	0.014599059	-0.019881343	0.008959997	0.024104957	0.019448493	-0.04460547	0.026241649	0.031226408	-0.04687513	-0.01929158	0.039231505	0.0473946	0.049425174	-0.008822013	-0.03936534	0.012890566	-0.009218883	-0.018400691	0.009924423	-0.0021034852	-0.039163303	0.009881366	0.043366384	-0.027113413	0.0498433	0.012944866	0.0072414875	0.0295779	-0.04368037	0.043878365	0.001617182
0.008604597	-0.022359276	0.049624052	0.02029239	-0.0066020004	-0.045478344	0.0061095357	0.045095924	-0.0052577965	-0.0324532	-0.023306323	-0.049753677	-0.022784436	0.043129135	0.02016126	-0.04505683	0.032407258	0.029184882	0.024738375	0.04274061	0.03817383	0.020249393	0.03235228	-0.04103422	0.023719933	0.047173787	0.02125198	0.029457752	-0.025385642	0.020881537	-0.0037650578	0.04997864	0.02323297	-0.0115396865	0.0043761246	-0.030886365	0.023405325	0.014879588	0.030399624	0.03842843	0.00037077814	-0.03996744	0.044287775	0.047895875	-0.024383737	-0.044902887	-0.031009305	-0.03621123	-0.048505556	0.024662886	2.4102628e-05	0.018115554	0.049790252	-0.031848013	-0.020538663	0.037382495	-0.032513954	-0.026110305	0.042079818	0.0034972206	0.0048297755	-0.023682237	0.018507134	0.046228293	-0.020334745	-0.035253502	-0.0029054768	0.008277379	-0.030100489	-0.04810294	-0.038857352	-0.0056252107	0.030988645	-0.035936594	0.00062668324	0.02072293	-0.0017144904	0.044311535	0.019577447	0.04756317	0.040287565	-0.044198524	-0.042936374	0.015393142	-0.044298388	0.017447557	-0.024399472	0.043194305	0.006369222	0.0071413033	0.010152996	-0.011358418	-0.010455869	0.030156504	-0.039891172	0.037948523	0.029694129	-0.045640875	-0.003482841	-0.030474592	0.045175258	0.038877223	-0.014546525	-0.039506413	0.04885233	-0.03777182	-0.03290172	-0.00047457218	0.045777332	0.046678673	-0.0329414	0.0091770515	0.010486603	0.013619985	0.0073531754	-0.040015567	-0.038353167	0.007144712	-0.04890572	0.0037484989	-0.001980424	0.0029187202	-0.043736555	0.041794267	0.016681027	0.041668583	-0.034609985	0.043173824
-0.021173311	-0.049772408	-0.031676114	0.015649047	-0.017234504	0.030831728	0.0040897354	-0.038247347	0.02795073	0.025479559	0.0020803437	-0.0058572777	-0.019478643	0.01579566	0.006895028	-0.0019971952	-0.0067274794	-0.036937226	0.0028753877	-0.033188283	-0.02835909	0.02316669	0.047252763	-0.04330503	-0.042240154	0.029845987	0.0063508973	0.02688152	0.034875903	0.007953368	-0.0069279075	-0.037393045	0.01863071	-0.009049915	0.018161584	-0.030962719	-0.04140792	-0.04062984	-0.019513262	-0.019120766	0.04180089	-0.0023154393	0.020761956	0.03018793	0.02327415	0.04328393	-0.025599122	0.0432258	0.0055756085	0.00022999197	-0.032330025	0.04032587	0.028655324	0.0032677539	-0.045069315	-0.041513346	-0.00795462	-0.02205391	0.022226308	0.038722266	0.04109149	-0.014555432	0.04370271	-0.033203162	0.046255853	-0.0070282444	-0.043135345	0.0478493	0.034844074	0.041781392	-0.037806105	-0.013489008	0.01606283	0.030392502	0.01432221	-0.02067008	-0.015184272	-0.03953295	0.007510327	0.010712575	0.018604565	0.0050707087	0.04881754	-0.027907265	-0.0033883676	-0.02427627	-0.027694201	0.047390733	0.003932096	-0.00076413155	0.03446773	-0.04424992	0.047892656	-0.006188132	-0.04354718	0.03583317	-0.040721845	-0.044882845	0.002470959	-0.030172456	-0.0080182925	0.023751844	-0.018959021	-0.022600723	0.004602134	-0.012616802	-0.013486076	0.030265618	0.038154554	0.015595052	-0.018262338	0.036394503	-0.03621032	-0.04167049	-0.0095327385	0.021746185	-0.0018701442	0.02869216	-0.022856832	0.0063322186	-0.023186803	-0.0178002	0.043836627	-0.04014454	-0.046480585	-0.020339085	0.0023049824	-0.015075158
-0.04109497	0.02728517	0.024281751	-0.013014115	0.0054712184	-0.004954301	-0.021284366	0.01702306	-0.03320062	0.01298422	-0.026696896	0.0007732026	0.041110326	0.03344815	-0.0457304	0.04097868	-0.044652607	0.0051911958	0.013262499	0.0030328147	0.0112985745	-0.0259017	-0.02895962	0.040651333	0.041309092	0.043761086	-0.006998468	0.0065436736	0.018049274	0.019350003	0.015445147	-0.017113041	-0.0054281466	-0.03656479	-0.016144551	-0.021609558	0.0070914626	-0.026206493	-0.034365237	-0.018684588	0.03793143	-0.024844134	0.04397143	0.017859172	-0.025096357	-0.0367919	-0.0025221482	0.031900417	-0.029897988	0.0136634	0.04491857	-0.006609224	-0.026843179	0.041621003	0.016393814	0.041464355	-0.021753121	-0.042964935	0.014080871	0.013380434	-0.004992783	0.024009835	0.019468714	0.04992063	-0.036831032	-0.048041727	0.038909327	0.030086052	-0.019096602	0.028836932	0.030338254	-0.048133183	-0.04724468	0.007408358	-0.018494725	0.04755551	-0.039295852	0.008231152	0.009357132	0.0036012642	0.008085202	-0.029850556	-0.04923258	0.01031363	0.0036162958	0.048407827	0.03253076	-0.0042269453	-0.040516328	0.0134882815	-0.006101668	-0.017767679	-0.005305253	0.037367795	-0.04616083	-0.0035553575	-0.019801652	-0.030831253	-0.039289366	-0.012551725	-0.03475096	-0.031825997	0.020088818	0.030447949	-0.008786928	0.036416266	-0.04814588	-0.027887905	-0.030258536	-0.009971105	-0.01099224	0.03373574	0.040661562	-0.013679218	-0.03023727	0.022287156	-0.0026505105	0.002579771	0.010110069	-0.0314063	-0.027185237	-0.00091002136	0.025773276	0.004751779	0.0102187395	0.024718057	0.0022476688	-0.028567255
-0.041143097	-0.010826099	0.018033318	-0.0011617239	0.042397838	0.0121938735	-0.034861024	0.008285947	0.04965278	-0.06884482	-0.0059651197	0.0011294438	0.07525858	0.004673375	0.035233263	-0.028744062	-0.028177403	0.04813318	0.05943193	-0.0041789096	0.049793463	0.022250077	0.05893591	-0.061825067	-0.067242004	0.07516414	0.07409726	-0.00089209515	-0.04463537	-0.067148544	-0.040347748	0.053370394	-0.020152716	0.02831105	-0.038955823	0.08202911	0.0577354	-0.05872638	0.007906674	-0.06102988	-0.05891597	-0.054816265	0.024150297	-0.06465996	0.02804933	-0.04948371	0.03990762	-0.056141548	0.07362467	-0.018497562	-0.04465683	0.013036503	-0.03150427	0.06701843	-0.0729975	0.067800924	-0.07003116	-0.028126102	0.03259479	0.03839195	0.07172575	0.0014817836	-0.001590526	-0.007535287	-0.0030635905	-0.057922304	0.041031085	0.015851995	0.079923786	0.06148983	0.069811195	0.054317165	-0.05668505	0.016593253	-0.02061984	-0.055549923	-0.012007235	0.050705645	-0.0418511	-0.064522155	-0.06190828	0.044837143	-0.045218747	-0.011208839	0.071403645	-0.036863733	0.06519682	0.07509565	0.012954511	-0.050610587	0.0072885803	-0.05123955	-0.06572745	-0.051849894	0.047683083	0.034204066	-0.0640053	0.024545027	0.037748147	0.036049817	-0.0046295864	-0.014798772	0.04480413	0.07363313	-0.07388893	-0.045104727	-0.06809647	0.072484374	0.027918065	-0.075790025	0.049861193	-0.023147706	-0.064820774	-0.06705287	-0.034563918	-0.060423832	0.030828735	0.052773826	-0.032082204	0.07766689	0.052742507	0.019954968	0.02270648	0.08046651	-0.03717095	0.017408192	-0.047517564	0.02063735
